qid,pid,score,row_number
834354,2764000,12.0558,8933
532634,789089,11.845699,8545
651162,1891485,11.9021,8661
705058,2147898,11.9148,8691
240445,3193886,11.787799,8419
468447,557643,11.6609,8183
1078875,4424884,12.0693,8962
1077672,5010618,11.8834,8619
1072795,1983884,11.3694,7580
482921,960220,11.9055,8671
1047963,6089331,11.6058,8063
1150331,1560519,11.9987,8847
641963,7018824,12.076999,8977
867702,3699052,11.7698,8376
630673,6461273,11.6782,8216
753947,1927624,11.8911,8637
428406,1161346,12.2145,9247
1034283,2338553,11.8407,8536
517273,1750902,11.5598,7959
454948,2173085,12.1884,9203
73850,6361270,11.687,8237
145729,2045456,12.0708,8967
1059500,4414823,11.721,8288
1174523,1596374,12.3424,9522
301188,5834666,12.217999,9258
535383,6939029,12.2565,9351
850845,4008299,11.6125,8077
313440,5533660,11.5425,7922
315488,2008444,11.992,8835
456664,2051642,12.1876,9201
425320,1061983,12.2448,9332
968973,3695046,12.3524,9546
1179933,4101555,12.1473,9128
1048277,4494758,12.2791,9404
280626,4552976,12.0243,8886
77138,3951410,11.7519,8343
888030,4508633,12.2232,9269
417376,5897319,11.4762,7782
1176091,6944282,11.9745,8793
651685,6289212,12.2276,9282
1046554,2436132,11.871,8597
93469,7811401,12.3474,9535
169938,5366831,11.4539,7743
413789,706200,11.7677,8373
44241,5448951,12.3553,9550
50256,5846703,11.6154,8083
253154,3367057,11.4079,7654
539586,1532230,11.5993,8044
1031636,679159,12.1066,9036
216433,1894377,12.0292,8895
340704,2749678,12.1653,9168
540604,1998024,12.2902,9432
792738,2469460,11.4061,7651
945989,3330272,11.4507,7738
509234,2060625,12.1561,9147
568793,5918981,11.4201,7683
414537,7046809,12.0233,8883
651574,6175696,12.0136,8870
1137283,2800449,11.9037,8667
1024237,4836135,12.001,8849
53868,5553899,12.2878,9427
267442,637891,11.4575,7749
947081,5329715,11.8697,8595
1180934,3087919,11.4964,7831
1159329,681335,12.2534,9347
723626,1493750,11.5792,8002
1138542,2679734,11.8372,8530
257997,1486067,11.9124,8688
157773,5347850,12.0715,8969
236119,1497046,11.9648,8779
301075,6563612,11.4034,7641
393102,7810953,12.1333,9106
312791,1496240,11.9722,8789
1048243,5306150,11.9538,8760
508224,1314036,11.4434,7726
333491,897233,11.378,7602
590941,3454052,11.7203,8286
479592,167931,12.0961,9014
465676,6197915,11.5334,7904
1038401,4464469,11.7279,8299
286957,3442737,11.43,7698
18189,1790138,11.6054,8061
336163,6720379,11.4731,7776
518238,3779217,12.091,9005
490869,4901600,11.9814,8811
1042554,6106599,11.5094,7855
881236,5983880,11.8793,8612
987716,5235455,11.6529,8158
248009,6616834,11.4918,7822
69731,1552690,12.3702,9582
1030013,4190134,11.9957,8841
461567,3823882,11.5909,8017
1138822,2651984,11.4962,7830
465291,6897521,12.233899,9303
831972,5958978,12.1509,9136
986774,4028736,12.2385,9314
550057,2206982,11.9202,8701
402280,4822023,11.5951,8030
164243,6050606,12.1045,9031
70380,6323964,12.1721,9179
859373,4980104,11.4749,7777
581194,6878551,11.9204,8703
760402,1583919,11.9777,8799
1034747,5985684,11.5684,7974
19501,2803367,11.7718,8385
667641,1862232,12.1455,9123
1054808,4688726,12.3425,9523
559945,3550923,12.3987,9649
937634,4993438,11.9302,8724
744637,1624275,11.5683,7973
916148,2849005,12.3837,9612
460780,126170,11.7629,8361
467271,5191143,11.9468,8752
1034745,4156403,12.1143,9054
1028384,990907,11.882699,8618
599284,6617604,12.1718,9177
85795,4985284,12.0713,8968
955928,4957175,11.4892,7814
452786,2185588,12.3313,9503
10954,5514893,12.0594,8939
18879,5514502,12.3751,9594
651681,6726525,11.4904,7816
706876,1197464,11.3752,7594
684587,1998988,11.5914,8020
75408,6258344,11.8542,8564
182181,4226724,11.9855,8817
71507,4040449,11.988,8824
321959,637675,12.2587,9355
650909,2728476,12.0298,8898
338038,2654176,11.7971,8440
551749,1756469,11.8657,8587
654645,461362,11.6137,8078
334148,5706103,12.1126,9046
179736,6300954,11.3784,7603
170641,4177073,12.2387,9315
13089,5678890,11.5969,8035
178180,5748077,11.3903,7627
790032,1521269,12.2208,9263
1056557,3512641,11.5024,7845
1171683,2294557,11.6878,8239
510395,6799462,12.0666,8957
768802,3535273,11.434,7702
1030166,3627564,12.3642,9571
959375,5934052,11.9787,8802
77837,6441549,11.9729,8791
719424,1104468,12.0831,8988
354189,1809212,12.257199,9352
310647,1992652,12.1757,9190
416792,3514759,11.7999,8449
934516,4169731,11.9395,8740
1030133,5019921,12.0588,8937
449964,333460,11.5109,7861
227611,1036879,11.6774,8214
947990,2255640,11.5162,7870
186299,894598,11.4926,7824
879534,216086,11.8609,8577
449968,6274031,11.6191,8092
1039026,3411970,12.2413,9324
64469,7064387,12.1493,9132
26445,6484084,11.6962,8247
856263,2980137,12.0254,8888
688677,7029100,11.902699,8664
550165,6263041,12.3125,9468
888565,5192075,11.4162,7672
200624,6460921,11.5121,7862
179124,1093840,11.6799,8222
915871,5207566,11.66,8181
210513,6474009,12.1534,9139
1140725,2470609,12.1189,9070
257779,5730184,11.9379,8734
415350,180688,12.1048,9033
73404,2681291,11.5549,7950
32419,6567418,11.7882,8420
1058580,2784276,11.8297,8520
448622,6665082,12.1134,9050
553256,5895166,12.3406,9519
976800,3302218,11.8961,8648
309783,5059308,11.9058,8672
202596,6028128,11.7857,8412
911898,368160,11.9032,8665
320182,1560448,12.3486,9539
324848,5771379,11.9683,8782
340732,4556379,11.8511,8561
429100,4112346,12.0084,8863
339389,5442905,11.536,7906
416730,823493,11.3944,7633
1067670,2710532,12.297,9439
495230,2003966,11.7514,8339
578044,771252,11.4469,7733
939685,3887959,12.3766,9596
894693,3556167,12.1388,9117
1048543,4713985,12.3108,9465
1037144,5159718,11.614,8079
473974,1995263,11.9523,8758
941284,2558837,12.338,9512
71297,6429046,11.4803,7800
71299,3283585,12.1153,9058
273055,2373631,11.4653,7765
69595,1755682,12.2893,9428
535647,6066136,11.9634,8775
669336,5570371,11.961198,8772
1042171,4472624,11.652,8152
616822,1536687,12.2209,9265
11017,5297308,11.7723,8387
414351,19670,11.574,7991
903586,5162044,11.4146,7668
252324,757915,11.9784,8801
225204,4032522,11.7269,8298
240176,6246892,12.2301,9290
484449,3110559,11.6384,8128
1058500,3377083,12.162,9157
495944,880728,11.6515,8151
157221,6469550,11.538,7911
256375,3745829,11.7073,8264
148106,4054389,11.3886,7619
1041677,3398408,11.7124,8272
769573,3113188,12.173,9182
294348,7029423,11.869,8593
670439,6715774,12.1828,9196
548386,216086,11.8609,8576
508348,1630818,11.8608,8574
461263,342983,11.4954,7828
917973,2396146,12.2982,9443
621432,594855,12.0871,8999
965322,1528718,12.1331,9104
743563,6819723,12.0121,8868
167664,2543350,11.5498,7938
654781,207665,12.2987,9444
834308,4711626,12.2504,9344
890277,4405893,12.1115,9041
858136,4331978,11.7468,8332
1026561,2704239,12.101,9025
257081,5461734,11.6212,8094
207074,5995033,11.7934,8432
866608,4823701,11.892,8639
193150,5462843,12.113,9048
14232,2047231,12.1544,9143
1037151,4126301,12.0011,8850
927256,3098988,12.1741,9187
1034650,4168026,11.4405,7720
72740,5260307,11.963,8774
172743,3721416,11.6458,8140
257716,4619505,12.3457,9529
553557,6688708,12.1964,9215
1142272,2321477,12.2388,9317
1175155,7030189,12.0659,8955
440047,1900195,12.1003,9024
104920,2643839,11.786,8415
340962,5851841,12.241,9322
840268,3180583,12.0889,9002
658227,3659861,11.979499,8804
812103,2428679,11.7143,8280
918449,5961943,11.762997,8362
335028,519403,12.1979,9217
1156741,945060,11.7093,8268
225584,6049377,11.5033,7846
1041622,2409442,12.1748,9189
263341,6628085,12.3715,9586
341622,5711089,11.9087,8681
1035316,6093894,11.6642,8187
938833,5119325,12.104099,9030
73029,4879173,11.7767,8398
433750,6288960,11.8071,8473
1176135,6940187,11.598398,8041
517228,670264,11.7433,8322
958296,3477680,11.6032,8056
332076,3180189,12.2957,9437
404481,5927248,11.9203,8702
87393,398775,11.679199,8220
654964,319196,12.3847,9614
548239,3837208,11.6452,8139
88978,5550944,11.8185,8501
774328,3311949,11.9871,8821
522964,7023127,12.1177,9066
96260,5524119,11.8042,8465
590624,918913,11.7708,8380
531623,3993117,12.3452,9528
10980,6014329,11.8002,8451
650938,3711818,11.6981,8249
228214,8117680,11.8595,8573
253437,21505,11.7086,8267
211586,5865646,11.6216,8096
174314,8443873,11.6661,8192
700157,3025799,12.2658,9365
842414,2842009,11.8432,8542
607135,2189167,12.1541,9142
1034732,5181714,11.6243,8101
623865,5897990,11.8048,8467
1047541,5329608,11.8384,8532
306532,2927996,12.0037,8855
279994,5410755,12.1254,9084
366527,2567432,12.3799,9602
1035034,5336696,12.0773,8979
339378,5463392,11.812,8484
831741,4880191,12.3427,9524
240431,2466314,12.2901,9431
88003,5618452,11.8164,8495
54399,1774895,12.0792,8981
192955,1704508,12.1766,9191
305778,1602830,11.4718,7773
1034392,2399653,12.2173,9255
823416,6124144,11.6823,8226
21176,931900,12.315598,9472
921723,6106038,11.3727,7587
7132,3261002,12.2015,9228
1053271,2729560,12.25,9343
59214,2923337,12.3289,9495
86615,4519486,11.8636,8583
641646,3254304,12.3246,9487
334296,6558784,12.3128,9469
538618,7826042,12.052,8927
584058,1815218,11.4605,7752
495678,1505567,11.3757,7596
1161972,414246,11.7759,8396
651181,2019927,12.2753,9398
1056280,4541144,11.9695,8785
859899,3301522,11.4448,7727
227526,6748897,11.3724,7585
3255,427005,11.8683,8591
486238,1160085,11.7769,8399
725822,5915834,11.4474,7735
616522,1189000,11.5666,7970
1138479,2686400,11.662,8186
448702,901076,12.212,9244
48293,1100132,11.9599,8767
257814,5831956,11.9274,8716
1157921,825956,12.162898,9161
62873,4602429,11.5743,7993
646092,6773098,12.0259,8889
416017,6718228,12.115,9056
175489,1195370,11.4563,7748
892519,2940786,11.9365,8732
1004280,3889342,11.8483,8553
304350,5554795,11.873,8601
59492,6464036,12.3294,9497
461305,1774287,11.7796,8405
244965,2971449,12.0746,8972
282798,6633881,11.682999,8227
162805,4532536,12.0934,9010
648271,7277383,12.0248,8887
582908,6805776,11.6543,8163
1073286,4819128,12.1636,9163
488127,988791,11.7709,8381
1152934,1313146,12.1317,9102
186322,4063173,12.059299,8938
448622,6665088,11.5979,8039
1031111,2824784,11.4636,7759
776728,3404645,11.8425,8541
954862,4970524,11.7967,8439
1184384,3049403,12.3814,9604
1031335,3831369,11.7725,8388
693788,2160486,11.499,7837
479566,5888883,11.9074,8676
1053853,3141286,12.3967,9645
323514,6831606,12.243599,9329
1040472,3329661,11.7284,8300
329930,5991450,11.6529,8157
415977,693771,12.0717,8970
414157,2086047,12.0083,8862
494991,1609948,11.8202,8503
626343,4613663,12.3291,9496
935403,2629236,11.552399,7945
806309,3262443,11.6273,8106
461306,6887110,12.0929,9008
461544,5997668,11.4617,7756
945431,2715376,11.989,8828
1077770,2420225,12.0758,8974
445983,2503190,11.7129,8275
246678,6169454,11.6941,8246
238439,5794345,11.748199,8335
798160,5976958,11.7365,8308
449832,6867847,11.6161,8085
254293,5749728,12.268,9377
280724,2391693,11.9149,8692
1041735,2907730,11.771,8382
501577,6935761,11.4846,7806
147544,5464540,11.6567,8176
335717,2800886,11.7331,8304
87349,2433190,12.1045,9032
1170829,3176316,12.258,9353
339457,6166906,11.5914,8019
30414,185091,12.2518,9345
67298,3533315,11.7619,8358
966176,2960029,11.936,8730
805887,4736712,11.601,8050
461263,342977,11.612,8076
386443,2208676,12.243,9327
1178934,5071801,12.317899,9473
20463,2397493,11.9814,8809
167797,5951678,11.5179,7874
969751,3838494,11.8015,8457
62744,4398348,11.4916,7820
1019149,2499616,12.2742,9394
559900,8820035,12.0585,8936
421513,6728044,11.4223,7689
958504,4093292,11.8881,8631
1164189,171274,11.9989,8848
819908,3998535,12.0375,8909
1081782,3697917,11.8695,8594
461263,342976,12.0765,8975
238699,2347762,11.4669,7766
768502,3529537,12.3314,9504
535374,549010,12.3386,9514
144974,449019,12.1935,9211
932042,5208617,11.9742,8792
641396,2633138,12.385,9617
1159592,656181,12.277699,9401
192990,6170568,12.3155,9471
464569,1247122,11.9176,8697
668902,3613647,12.2795,9405
948858,3804642,11.6108,8073
668348,1278095,11.708,8266
1001994,3121013,11.6759,8210
449324,6947606,12.3572,9557
75217,5462519,12.236199,9307
835011,3887182,12.0769,8976
943788,2782321,11.4623,7757
263066,1419832,11.7375,8310
535088,1393290,11.5454,7927
22891,3676651,11.6245,8102
1033390,3174855,12.3817,9606
616995,3984278,11.4651,7764
434423,666456,11.6552,8169
482925,5241564,11.3698,7581
450167,2077099,11.6527,8156
1177920,5931505,12.0097,8865
1037865,4276518,11.5363,7908
654645,461367,11.7888,8424
955877,2733034,11.4056,7647
945733,4906200,12.1631,9162
830679,4454592,11.8054,8470
433205,1549161,12.0796,8983
387576,7723212,12.3909,9630
1036860,2272992,11.8488,8554
448577,7033771,11.477698,7789
334922,6393883,11.591199,8018
894360,3805563,11.5828,8010
410486,6199454,12.1107,9040
588756,5382235,12.3398,9518
449841,709345,11.9054,8670
954599,2791086,12.1708,9172
340376,5792511,11.9004,8657
539384,1765283,12.1734,9184
658199,1713943,11.874399,8604
976767,2669825,12.1249,9082
938368,5143808,11.8574,8570
461317,1902679,12.2199,9261
597038,1605772,11.7744,8392
449901,629291,11.6809,8224
481550,6567385,12.2341,9304
1042167,4886907,12.3865,9620
334719,6821449,12.3496,9541
825142,5359914,12.3429,9525
402265,6835066,12.3284,9493
199195,5519662,11.911299,8684
987168,3365624,12.1135,9051
1057271,4260756,12.388099,9625
973382,3147950,12.1932,9210
1039201,4848409,12.1342,9109
1035022,2275208,11.5489,7937
324954,3613880,11.9119,8686
1180793,3236550,11.653,8159
624705,1623526,11.4402,7719
847861,2892980,12.0652,8950
495790,3021299,12.1068,9037
18400,4906605,12.1155,9059
452469,1162690,11.8896,8634
970101,1442572,11.9084,8679
182221,6325139,11.9752,8795
334054,4884388,12.1914,9209
11828,187882,11.5199,7880
461403,5612683,11.383,7610
1160739,545648,12.0856,8994
638406,6224974,11.6148,8081
627829,708523,12.0167,8878
445444,633669,12.2014,9227
1059400,2915173,11.6664,8193
643274,6617808,12.0952,9012
841789,3010138,11.4062,7652
584656,6035226,11.6873,8238
414148,669978,11.3801,7605
464446,518049,12.0519,8926
937270,2563296,11.866098,8588
449817,7046474,12.1344,9111
1179810,3015936,12.1988,9219
1034650,4168025,12.3567,9553
409677,2842639,11.734,8305
930704,4862373,11.8317,8525
732304,1471792,11.4405,7721
175709,6536770,12.3944,9636
190649,137745,11.3797,7604
867292,3298054,11.9909,8832
927947,4995349,11.5752,7996
441271,6900801,12.2402,9319
448455,1745931,11.8247,8511
549666,2309116,11.9294,8721
198666,349783,11.9915,8834
256366,5662739,11.3845,7613
845207,3226193,11.4651,7762
198225,532682,12.2717,9388
412864,222483,12.3529,9547
520979,5028481,11.3964,7634
29747,4526421,11.4372,7713
831693,2488749,11.9532,8759
1176945,6820687,11.9076,8677
1050135,4269323,11.9472,8753
351547,2015955,12.2609,9357
414084,1427093,11.885,8623
229063,249464,11.5934,8025
1057876,3323006,11.9467,8751
789179,4589488,11.9648,8778
391562,1498105,11.6481,8143
484712,5896592,12.3747,9591
665580,8834826,12.0029,8853
245110,2971450,11.766,8366
572768,1938882,11.409,7656
448433,478526,12.1642,9165
495755,591487,12.0457,8915
214419,3517002,11.5578,7955
1035312,3129609,11.6104,8071
76014,6555859,12.2402,9320
946138,529096,11.9283,8719
1038135,3875155,12.2294,9287
682345,5204682,11.571,7983
326389,262189,11.4973,7833
18000,4786170,12.1989,9220
587900,1600053,11.8009,8455
304306,3191397,11.5724,7987
970825,6090094,11.7111,8270
144173,2165671,11.435,7705
507632,2916707,11.7015,8255
1030537,5983812,11.520398,7883
73649,2533227,12.0293,8896
1034760,2487622,12.1153,9057
173688,6164666,11.5471,7931
691159,135138,11.4251,7695
162397,778526,11.5726,7988
414126,6985535,11.8096,8480
280512,229234,12.1544,9144
141273,7023150,12.1437,9121
881944,3877705,11.3772,7600
407386,6996501,11.5421,7921
44048,4823838,11.739,8314
186320,186901,11.7164,8283
521903,2049994,12.3132,9470
448608,1551487,11.375,7592
796551,3498817,12.0696,8963
445757,6926961,11.5468,7930
1066150,3015938,11.8511,8560
18937,4134837,11.8783,8609
1053183,4945394,11.5551,7952
692829,1438073,12.2544,9349
339436,5338252,12.3762,9595
295055,1390284,11.3738,7589
1047370,2325703,12.2581,9354
1040787,2843119,11.7006,8253
186292,6170927,11.4245,7694
434422,403870,12.0669,8958
238701,5428342,12.129,9095
954834,5038680,12.3371,9511
511494,1563582,11.4491,7736
896540,2254515,12.1164,9064
598483,6993242,12.0272,8891
448996,6638561,11.5362,7907
326729,4673922,11.6013,8051
914831,2836872,11.8626,8580
564579,649944,12.3008,9450
61506,189813,12.2753,9397
405500,7061013,11.6748,8209
708125,153101,11.9247,8713
651369,1051743,11.6864,8235
331523,5811367,11.9205,8707
100182,3554919,12.1259,9087
448521,6069585,11.8922,8640
334878,6383999,11.573898,7990
240977,5644601,11.5553,7954
157157,3885067,12.2296,9288
629856,2076972,11.8202,8504
461421,8184671,12.0701,8966
335532,2668491,11.5779,7999
945808,4068334,11.3871,7617
97662,214455,12.3002,9449
409609,6917171,12.0031,8854
89060,5004337,11.4614,7755
94364,214455,12.3002,9448
129142,160446,12.1984,9218
244730,6226588,11.7875,8418
762247,3293211,12.1097,9038
239482,1052876,12.3468,9532
85572,576439,11.7261,8297
253109,2586466,11.8492,8556
1137774,2753743,12.1258,9085
11051,4329489,11.4778,7790
434831,918130,12.1333,9105
927978,2809306,11.624,8100
340990,4109436,11.7461,8331
479561,1028620,11.8636,8584
67696,485782,12.1274,9092
224766,2865213,12.1337,9107
252259,1085506,11.5198,7879
974403,6123036,12.0987,9021
938991,3836854,12.062297,8947
863343,3432533,11.667,8194
65912,2313200,12.3833,9610
325227,6353395,11.5984,8042
88064,4418543,12.3344,9508
1031102,4062212,12.0519,8925
448534,1982615,11.5521,7943
904023,4255317,11.548,7934
956883,3976886,11.9591,8765
457668,1881288,12.2642,9363
794164,3057375,11.6809,8225
1053843,2466530,12.3058,9458
1036320,4274838,11.994899,8837
1032284,6146001,12.1677,9171
1047805,3661494,12.0363,8906
230746,295062,12.3481,9537
447290,7491883,12.0379,8911
52665,5638575,11.8978,8655
1185225,4503302,11.9766,8797
255581,6164741,12.0143,8871
447719,3938573,11.533,7903
167487,879553,11.9876,8823
77378,998019,12.0124,8869
525729,4113302,12.0978,9016
449972,4604469,12.1658,9169
1175260,7020511,12.2172,9254
445167,1106939,11.8136,8488
1039187,2780273,11.5686,7975
722190,1737564,11.704,8257
743367,4984458,11.9648,8780
300870,597344,11.8852,8624
227201,5543378,11.6101,8069
944600,2315,12.1157,9060
1181850,2133834,12.1503,9135
414517,5881340,11.6524,8155
968800,3981188,11.496199,7829
1036097,4739776,11.623899,8099
501304,4604900,12.3587,9560
940630,6125532,11.3925,7629
1030998,2662560,12.2895,9430
68190,578204,12.2978,9442
1159633,652408,12.2997,9446
26870,2473158,11.5596,7958
253429,6333135,11.6002,8045
583796,6841981,11.8615,8578
583742,6893630,11.6358,8121
124255,6619177,12.0147,8875
631602,607664,11.499799,7839
239068,4070287,11.9482,8754
498868,2462068,11.6985,8252
441851,4480304,11.4559,7746
1004760,6228979,11.7783,8403
1078919,3582634,11.3896,7623
195052,4675797,11.4175,7675
550915,6079821,11.6607,8182
781208,3940464,11.5478,7933
264160,397031,12.3234,9484
145058,6240625,11.3678,7578
28183,1146642,12.2715,9386
399641,1148920,11.8867,8627
1023839,3303645,12.1167,9065
936192,345574,11.5737,7989
831750,6209526,12.1539,9141
250058,5717733,11.6173,8088
228936,1323250,11.9796,8805
1035854,3100742,12.0832,8990
326460,3434652,11.3708,7582
228831,146851,11.9319,8726
1018047,3975344,11.8936,8642
71300,6431015,11.5839,8011
447331,5890855,11.8894,8633
1143202,2227465,11.8419,8539
463232,1675952,11.6172,8087
20463,2397496,11.7885,8422
470885,5584975,12.2693,9382
584812,6984138,11.5502,7939
401197,786072,11.8143,8490
448561,1140123,11.5938,8027
91833,5774218,12.2791,9403
709735,1895428,12.3749,9592
68421,2177846,12.2766,9400
1033440,4842915,12.361098,9562
341364,6563593,11.6738,8203
1032628,3815365,11.5169,7872
456435,7825765,11.4523,7741
345249,4600631,12.0782,8980
449550,340559,12.2092,9237
444947,345111,11.9643,8776
1034709,3819479,11.3971,7636
641713,3720383,11.8736,8602
498789,6274946,11.6309,8111
449996,1629983,11.8403,8535
1143008,2247278,12.3888,9626
1176424,6914449,11.392,7628
448370,1740250,11.4801,7797
449462,1080954,12.2255,9274
63629,2965755,11.7883,8421
942032,5283850,12.3506,9544
461302,1674933,11.607,8065
272896,1137052,12.3211,9478
74969,6925303,11.7627,8360
1031313,4596597,11.6852,8232
946956,3908749,11.3749,7591
408278,1823878,11.5812,8006
415067,1110484,12.1411,9119
280736,3537932,12.1575,9148
898218,3750145,12.0367,8908
1033406,4448047,11.896,8646
136470,2590723,11.5767,7998
651290,670257,11.7859,8413
1178285,5630965,12.2593,9356
903584,5284760,12.0843,8991
414976,1264067,11.4119,7664
1143252,2222289,12.2357,9306
615689,2297744,11.9809,8806
833293,3144785,12.0806,8984
974681,2964379,11.5187,7876
651500,1399794,12.1493,9133
61871,1496397,11.6498,8149
177072,3465697,12.2007,9226
770901,3040532,12.3933,9634
49215,1509540,11.7516,8342
479554,1476716,11.887,8629
919718,4350988,12.1737,9185
486034,7821430,12.0828,8987
149594,6350967,11.639298,8131
1053845,3934666,11.5969,8034
69315,6481416,11.9684,8783
956743,2534118,11.8311,8524
59195,451123,11.6007,8049
507826,5879417,12.3846,9613
599718,5747724,11.9814,8810
518174,7506350,11.7996,8448
201638,3554919,12.1259,9088
1046545,4984673,11.4041,7644
1033511,4615854,11.6705,8197
285090,1664869,11.54,7916
461423,7753523,11.5759,7997
466843,780836,12.1904,9207
421232,419921,11.8507,8559
880991,2834208,11.9385,8735
651491,6642738,11.8765,8607
175726,5800999,11.477,7786
1033308,5163962,12.1137,9052
652136,3054842,11.6521,8153
1031344,3391749,12.1314,9101
1034806,4591989,11.7699,8378
281429,665611,11.5974,8038
838949,2262967,12.3972,9647
900591,3417954,11.4644,7761
16170,5465361,12.275,9396
513995,5028480,11.4755,7779
997010,3147608,12.0038,8856
867089,3107782,12.1163,9063
243163,2458153,11.7952,8438
508473,180309,11.6745,8207
194697,2073508,12.3501,9542
988004,3135139,11.7402,8317
448052,267156,12.3873,9622
921542,4794132,12.338,9513
542350,6040372,11.9391,8739
473479,681213,12.2543,9348
835133,2993613,11.4061,7650
464521,670733,12.2973,9440
187227,582485,11.7235,8293
1055970,3662420,11.4103,7660
940776,4836462,11.9134,8689
549757,1826751,11.5378,7910
414150,5887719,11.6484,8145
969182,4432920,12.2739,9393
891973,2672145,12.1666,9170
985345,5238715,11.602,8052
448525,1249607,12.2319,9295
280675,1330421,12.1366,9113
266570,4522300,11.5267,7897
42467,5868821,11.698399,8250
71411,2328649,11.5478,7932
651913,1987074,12.2257,9275
181360,6830843,12.1733,9183
333161,2431750,11.6246,8103
1059469,3872740,11.8141,8489
497621,6287204,11.6376,8126
891451,3916689,12.2479,9339
500439,1580486,12.3471,9534
824967,2461625,11.5263,7896
792377,3742694,11.8918,8638
1038942,3649294,11.8854,8625
650990,1492582,12.2723,9390
489769,8111612,12.3271,9490
651452,691057,12.1998,9222
651824,142431,11.5689,7976
1057979,3254333,11.4911,7819
204547,362893,11.7538,8345
453298,37685,12.2242,9272
29527,480406,12.3848,9616
804463,3948018,12.2114,9242
460452,5384245,11.6547,8167
247250,2912092,12.3892,9627
1078074,5201233,11.8152,8493
1150793,1512720,11.9426,8745
461632,1529916,11.5972,8037
455547,1242229,12.31,9464
616676,3990682,11.4771,7787
629706,5972732,12.2322,9296
13810,5791327,11.938598,8736
195046,5680376,12.1623,9158
1032257,2285696,12.334,9506
1058661,4593147,11.406,7648
1048474,4600379,12.0298,8899
1038137,3964765,12.2124,9245
1024278,3488146,11.3931,7632
926486,3348943,11.5374,7909
83157,4631510,11.5147,7866
446890,2041517,12.3286,9494
16143,6931076,12.3916,9631
1037759,6116649,12.3087,9461
382548,1522868,12.3055,9455
304350,5554796,11.9952,8839
658258,6192223,12.3948,9638
1041149,5156151,12.202,9230
461926,1170384,12.2036,9231
519397,8173909,12.2688,9380
1144609,2094541,12.2617,9361
650993,6205409,11.4462,7731
917611,5949339,11.9193,8699
461663,6025565,11.39,7625
295864,1513257,11.7498,8337
830983,6310374,11.4717,7772
169197,2169004,11.8635,8581
652025,5458605,12.3672,9574
438337,6985358,12.318,9474
448388,6751303,11.5613,7961
178656,5495046,12.399099,9652
423197,1148753,11.3751,7593
518174,7506352,11.7993,8446
200835,5623496,11.7404,8318
1168303,5637258,12.0145,8874
974337,5176901,11.4358,7706
1164709,94401,11.5711,7985
56146,1811289,11.7415,8320
335909,6440311,11.9118,8685
632125,5898961,12.2328,9299
238800,5477793,11.5467,7929
233879,1421789,11.5709,7981
505065,5877376,12.247099,9336
200622,5393286,11.5803,8005
343680,6711247,11.8579,8571
136210,6699121,12.2841,9416
939582,2857333,12.0981,9018
334797,7324919,11.6747,8208
907503,5129195,12.0996,9023
214066,1954956,12.3298,9499
550671,6967123,11.9293,8720
278053,1618304,11.427,7697
431387,581924,12.3647,9572
587419,2054243,11.5245,7893
341036,6047972,12.065494,8951
833293,3144792,11.7666,8368
479565,1596407,11.8028,8462
23674,1685837,11.7946,8437
383865,190838,12.1554,9146
968254,3284685,11.7449,8329
822551,4403080,11.542099,7920
20457,2185583,11.8016,8458
163126,3075615,12.2179,9257
1173580,311511,11.818,8500
143411,4428737,12.1794,9194
448510,5911164,11.8073,8475
448620,6982788,11.48,7795
1167731,6168026,11.6524,8154
1167138,6723407,12.2326,9297
1031206,5937616,11.9309,8725
1056599,5076816,11.5096,7858
1055575,4667087,11.578,8001
160241,592580,12.1126,9044
650956,2000677,12.3805,9603
448442,7686266,11.3968,7635
167764,6623793,11.9,8656
686478,41960,12.1845,9197
280723,6015959,11.5503,7940
871308,4932323,12.2371,9310
763113,4298541,12.2162,9252
321849,2555521,11.8939,8643
1054670,5972243,11.6234,8098
636600,1655911,11.6893,8240
937212,2861919,11.9397,8741
651763,2006848,12.2445,9330
411936,6662777,12.3902,9628
418110,1495601,12.2234,9270
508152,958022,11.8116,8483
461270,1946732,11.8476,8551
84399,6611705,12.2329,9301
643978,6766671,11.4807,7802
535107,1165749,11.6548,8168
968303,4213962,11.8343,8528
1177179,6605933,12.062,8946
651146,1729124,11.9236,8712
448478,6596425,12.3799,9601
214323,5717917,11.4763,7783
578076,6682859,11.4901,7815
1034300,5944869,12.2165,9253
831612,3516307,11.9849,8816
281604,4777705,11.8222,8505
341370,5745421,11.8729,8600
412521,487228,11.7845,8410
1022792,3178377,11.8465,8546
227240,6238547,12.0617,8943
943525,3166617,12.0281,8893
93420,3179218,11.754,8346
1172059,1915737,11.9762,8796
74920,5489373,12.2846,9418
446883,204058,11.8974,8653
579679,462193,11.775,8394
1034619,4337380,11.6512,8150
408705,7324112,11.8476,8552
893546,3672355,11.4689,7768
1055626,5349908,11.8589,8572
974621,2907032,12.1309,9098
551409,5731836,11.4985,7836
338200,3019900,11.5932,8024
990395,4611564,11.6933,8244
187437,1931958,11.4218,7686
318118,3364043,12.3459,9530
710513,764599,12.0658,8954
589245,8382952,12.2259,9277
939986,3662538,12.218,9260
814629,3478513,11.5004,7842
918773,3070455,11.845,8544
239110,5780291,12.2696,9383
402769,6883832,12.2849,9419
811035,4438951,12.3976,9648
475480,1228010,11.77,8379
917971,5047781,11.4389,7718
1035360,2907171,11.6539,8162
