qid	pid	score
300907	3005396	11.144057273864746
651432	6310804	11.188592910766602
831657	6310804	11.188592910766602
63329	6507380	11.139479637145996
906797	3529344	11.108532905578613
651067	3634400	10.269754409790039
592351	6079015	9.904129981994629
687676	568128	10.618574142456055
484452	568128	10.618574142456055
236900	3669018	10.184833526611328
623930	7496001	10.57958984375
1035785	6096933	10.25206184387207
1139224	2612743	10.890047073364258
461896	1170523	10.870793342590332
969739	3869799	10.403629302978516
167329	684204	10.252830505371094
418913	6278896	10.34979248046875
334639	6560796	10.290243148803711
95638	3846904	11.001714706420898
954652	3453136	10.804422378540039
616410	1736306	10.276466369628906
306759	364092	11.216836929321289
860296	5340819	10.5777587890625
1037265	3505144	10.12066650390625
692898	3230965	10.599640846252441
1002320	4649314	10.600751876831055
1051297	3311769	10.678802490234375
251606	964114	10.191301345825195
2796	5939647	10.579471588134766
442814	3298631	10.258076667785645
949303	3264558	10.608762741088867
388537	1253569	10.513057708740234
652003	1060664	10.91026782989502
1138188	2715378	10.732671737670898
309547	5617890	11.13143253326416
332335	8247327	10.558795928955078
1046132	2768399	10.176980018615723
229064	2567832	10.550091743469238
1026802	4207119	10.47160816192627
869625	6225613	11.045391082763672
1034336	3997539	10.941267013549805
467234	5904106	10.545801162719727
1054653	2799498	10.681140899658203
417418	1273409	10.521114349365234
282819	3067784	10.506854057312012
1034766	3711836	10.765642166137695
643400	7618874	10.164327621459961
39514	1028235	10.297226905822754
653406	1337656	10.297290802001953
250425	1126184	10.921208381652832
41654	5785190	10.62944221496582
1030081	5377892	10.803165435791016
902676	3777185	10.4652099609375
939458	5428848	10.394699096679688
1030371	4024519	10.358125686645508
951101	2668837	10.903017044067383
792390	3189900	10.891746520996094
192359	2633163	9.88525390625
438060	514222	10.861000061035156
1048693	4536437	10.33311939239502
159145	6603807	10.492111206054688
574489	463969	10.30621337890625
944386	4665442	10.852167129516602
321959	637672	10.842982292175293
1078936	2632153	10.682393074035645
238467	339524	10.468093872070312
629715	1749221	10.998177528381348
158517	4817225	11.057075500488281
214547	4511431	10.67586898803711
996229	3528657	9.964410781860352
336967	5719857	10.922502517700195
1024393	4982013	10.089762687683105
12547	384639	11.100407600402832
288593	4108645	10.566533088684082
638035	4487403	10.493685722351074
1038575	5048934	10.736528396606445
448735	6710365	11.022957801818848
964377	63173	10.700122833251953
299750	8333878	10.435508728027344
1031104	3571854	10.146783828735352
228853	4207882	10.723742485046387
255605	6244382	10.893978118896484
259073	611362	11.146625518798828
919064	2926490	10.54249095916748
1037184	2926490	10.54249095916748
880952	2591610	10.938570022583008
517670	6683595	10.299199104309082
651450	1850773	10.052099227905273
924903	3015516	10.611883163452148
211926	7637055	10.468942642211914
47435	6021661	10.932428359985352
3075	3323169	10.417064666748047
1054667	4822468	9.790124893188477
588333	5834147	10.631927490234375
792379	3373262	10.729007720947266
1064609	3062890	10.937469482421875
417750	1036837	10.509439468383789
795714	2277402	10.745124816894531
1034718	4713221	10.796839714050293
498737	1004269	10.5772705078125
659721	2232126	10.581070899963379
198674	5645669	10.11967945098877
899948	4707973	10.417953491210938
643967	219198	11.119108200073242
938492	6229760	10.8949613571167
939023	3749643	9.869902610778809
177901	351699	10.58830451965332
964480	2257315	10.457566261291504
1026369	2748837	10.50946044921875
1144105	2142206	10.733833312988281
1033871	5088333	10.972314834594727
128135	5990732	10.605830192565918
1036165	4647746	10.431636810302734
944329	4387714	10.48049545288086
958623	2348445	10.304407119750977
1040354	3709314	10.193702697753906
778190	3496692	11.324039459228516
253296	5504412	11.355840682983398
383393	159978	11.209338188171387
497462	2226007	10.388975143432617
918314	2369406	10.652658462524414
186337	6013782	10.944650650024414
763488	2619480	10.707523345947266
1078905	4506939	10.5808687210083
1035847	3836742	10.885348320007324
1164379	150996	10.26521110534668
945608	2847385	10.641063690185547
1042570	3641442	11.077779769897461
559443	6777028	10.583202362060547
944879	3633244	10.51022720336914
864365	2294326	10.727913856506348
415425	4451562	10.507655143737793
497013	766317	10.060803413391113
1140717	2471422	10.404905319213867
830663	4480305	10.7073335647583
472335	5246264	10.343092918395996
341094	5502397	10.703685760498047
174509	3525407	10.182038307189941
1029906	5940772	9.806554794311523
513645	1673761	10.302989959716797
287307	5591818	10.335786819458008
433061	426732	10.812152862548828
921118	4780113	10.589313507080078
948728	2552026	10.8742094039917
597867	4953499	10.46919059753418
365190	6582737	10.195451736450195
925403	272880	10.514114379882812
1046439	6134403	10.10328197479248
973291	3951320	10.502949714660645
638319	3320637	11.197484970092773
165796	3132731	11.142537117004395
882318	4425434	10.576078414916992
957368	5931040	10.142417907714844
1080986	2894676	11.065849304199219
88936	198744	10.399452209472656
288740	6548225	10.999805450439453
957279	5379854	11.493637084960938
596439	983703	10.142768859863281
163877	5716249	10.704992294311523
642132	6811499	11.228635787963867
367075	3646527	10.723769187927246
219913	855521	10.220663070678711
78224	6190964	11.12800407409668
1174421	2685444	11.075408935546875
78131	4449129	10.56224536895752
736300	2156992	10.666060447692871
414159	1583287	10.622065544128418
362745	5636199	10.438621520996094
87211	5417215	10.32956600189209
538861	2018834	10.826953887939453
1002122	3521676	11.008241653442383
590398	369849	10.485309600830078
1030162	2988149	11.112638473510742
54095	6631354	10.688305854797363
652097	6868516	11.062458038330078
325034	4567705	11.108410835266113
345471	3634720	11.047306060791016
1173868	7963892	9.754528045654297
335499	185240	10.613212585449219
260676	5428342	11.152485847473145
972495	2543196	10.262805938720703
87464	3216140	11.15367317199707
937447	4719852	10.502069473266602
1037106	2922394	10.285811424255371
339189	6649494	10.977442741394043
451978	1369918	10.490857124328613
691212	1642726	10.595218658447266
1156548	965888	10.675261497497559
936223	3634701	10.431968688964844
228888	3743818	10.596012115478516
830965	5196691	10.671725273132324
619459	316143	10.490791320800781
593960	5443250	10.131224632263184
1048212	3845622	10.401715278625488
547269	1727688	10.81786823272705
508849	3488830	10.552763938903809
414116	403181	10.402185440063477
971675	3324143	10.494762420654297
1054971	2748557	10.648855209350586
305900	6091880	11.022982597351074
890429	3005324	10.861801147460938
586590	626504	10.943930625915527
30458	5964723	10.380414009094238
1138606	2673519	11.167576789855957
894314	2674541	9.919364929199219
85905	3910672	10.517860412597656
986987	4232344	10.471766471862793
467392	615582	10.988360404968262
605545	8616781	9.767597198486328
26500	7050829	10.685141563415527
1034685	3650084	10.413408279418945
168423	2541701	10.770275115966797
836644	2276206	10.513884544372559
219914	3032833	10.820131301879883
1143308	2216150	10.998062133789062
447203	7051040	10.727294921875
84187	5478715	10.853242874145508
1055712	3933756	10.43819522857666
934662	5185013	10.658477783203125
449659	5882637	10.094080924987793
179975	4312392	10.734810829162598
617173	4697740	10.568638801574707
831650	2374537	10.147708892822266
497489	5912260	10.572284698486328
651762	1526840	10.848657608032227
518076	1654096	10.950204849243164
1003477	2461246	10.6187162399292
971122	2718304	10.347029685974121
618864	5302610	10.85004997253418
1178815	5183077	11.089949607849121
276629	5832948	10.780163764953613
71413	5765489	11.0372896194458
473686	6202646	10.970317840576172
514171	7487473	9.962298393249512
807959	3901254	10.590432167053223
215931	360950	10.184443473815918
533231	6923956	10.640697479248047
1047281	2451910	10.701319694519043
24437	624720	11.040236473083496
627729	1163086	11.095739364624023
837833	4862931	11.361361503601074
382790	5604773	11.04194450378418
655823	6819507	10.391740798950195
134942	2054251	10.674732208251953
275825	1961282	11.152360916137695
590627	2412277	10.85226058959961
1181423	2577261	11.044774055480957
235250	1081376	11.126145362854004
718961	1965403	11.0195894241333
278061	1961279	11.1524076461792
935955	156292	10.419889450073242
632249	223620	9.374456405639648
345328	5469445	10.557657241821289
651684	350382	9.461614608764648
173751	1166320	10.015851974487305
950583	3850566	10.517126083374023
246726	5849174	10.879385948181152
13484	3166035	10.691125869750977
801056	4579149	10.883061408996582
1031310	3986405	11.115151405334473
665115	1195222	10.496081352233887
588207	2156367	10.415294647216797
311874	418803	10.701864242553711
246992	2105543	10.922861099243164
331539	1294961	10.090560913085938
590449	2138612	10.691520690917969
675955	3322682	10.236345291137695
252456	287137	10.772887229919434
1141301	2414081	10.232100486755371
474235	1868616	10.055033683776855
367893	760200	10.843822479248047
221750	4622422	10.692766189575195
74993	3752652	10.67197036743164
611265	1462760	10.38390827178955
963895	3149455	10.489289283752441
945158	3040872	10.962847709655762
497426	1900350	10.771683692932129
1026074	4931409	10.0271635055542
86978	6205475	10.535039901733398
950554	3832830	11.063889503479004
5578	1937834	10.207941055297852
618980	368290	10.242637634277344
253430	3393820	11.666753768920898
918905	2321554	10.604192733764648
299861	3230590	9.879955291748047
196294	1975510	10.875805854797363
1066173	468605	10.650335311889648
918684	4727175	10.519943237304688
905335	2303092	10.414592742919922
1040736	3987389	9.685166358947754
830952	3317250	11.068134307861328
276290	85626	10.93458366394043
411066	6773256	10.9029541015625
950846	4582781	10.952644348144531
1056292	2241404	10.675064086914062
204522	2411607	10.731376647949219
1068205	2507426	10.482183456420898
1048337	4714057	10.814661979675293
1047450	2538997	10.316309928894043
906093	2696683	10.143561363220215
74453	6972457	11.245957374572754
1029594	3043106	10.742467880249023
961703	4866500	10.764005661010742
238065	5602062	10.597826957702637
1059232	2546047	10.579275131225586
9610	1495657	11.216026306152344
1040381	4002897	10.353700637817383
643966	925534	10.771201133728027
1155304	1083198	10.929630279541016
762850	4565888	10.778660774230957
257566	6111548	11.129293441772461
414653	6208070	10.922571182250977
304051	1664870	11.142151832580566
1185269	4097202	10.706704139709473
528923	283154	10.632180213928223
1032692	4632659	9.736621856689453
816032	2733927	10.793222427368164
500694	1512436	10.508634567260742
1042475	3048048	10.896329879760742
823980	4531538	10.327735900878906
272878	760199	10.427842140197754
804370	5149822	10.180190086364746
955390	2695913	11.137655258178711
670820	1101347	9.935073852539062
954743	3071389	10.607186317443848
64880	3935116	10.836444854736328
977482	3392372	10.884344100952148
90817	3873235	10.43307876586914
162273	5505119	10.730524063110352
1141447	2399227	10.500860214233398
577542	6293454	10.416240692138672
1031013	3566253	10.816822052001953
158200	738785	10.754362106323242
590969	1178576	10.411006927490234
1145234	1198597	10.690445899963379
742810	3261703	10.347200393676758
909374	5337158	10.658668518066406
605705	2498214	10.40172290802002
392088	1031834	10.739052772521973
616347	6065881	11.098794937133789
72738	210274	10.388773918151855
1032767	3569164	10.736307144165039
956442	4052600	11.455835342407227
416789	4016925	10.481117248535156
448070	2238929	10.477158546447754
144058	4707797	10.660597801208496
954339	646486	11.064764976501465
244513	2780174	11.160233497619629
77605	203482	10.790947914123535
449199	222786	11.149545669555664
325300	4934285	10.745824813842773
177193	1831331	10.246074676513672
498949	7997567	11.10745906829834
1172090	1883924	10.949728012084961
1054737	5973412	10.94814682006836
940587	3830976	10.45261001586914
1051772	4683613	10.645301818847656
169919	2508403	10.96666145324707
339087	5502329	10.949780464172363
143346	1364602	10.646112442016602
83202	5651355	11.341944694519043
936443	89144	10.989155769348145
1002659	2715734	10.455048561096191
1046335	5253410	10.616636276245117
943148	2880981	10.35512924194336
507097	2184645	10.576089859008789
790969	2611623	11.111684799194336
669451	5890743	10.850192070007324
462294	1423611	11.09419059753418
81204	5735105	10.78363037109375
974719	6215346	11.209485054016113
633095	7547701	11.21340274810791
930759	1795355	10.418896675109863
199711	3611653	10.634957313537598
641773	3308819	10.703631401062012
652429	506650	11.2273530960083
7971	1040456	10.542765617370605
943171	1040456	10.542765617370605
937401	3243360	10.522542953491211
950634	3940026	10.784719467163086
307942	3175350	11.12019157409668
1002018	3036569	10.594951629638672
440669	6291795	10.611079216003418
1176083	6944718	10.080822944641113
86958	6421357	11.122528076171875
229099	7339640	11.489919662475586
1138403	2693713	10.660390853881836
194216	1763654	10.644166946411133
306244	3453749	10.89835262298584
752320	862052	10.720671653747559
737622	7058757	10.653456687927246
1038374	4788824	10.19396686553955
1035049	3609377	10.122076988220215
659443	2226701	10.970266342163086
290739	6056734	10.614960670471191
63612	5549489	10.500378608703613
172677	1603417	11.45857048034668
415238	1441883	10.825052261352539
86992	2535016	10.699316024780273
317949	6343569	11.028177261352539
1025995	3289796	10.622676849365234
13775	5852013	10.31436538696289
492001	2842091	11.00935173034668
254458	5855922	11.623187065124512
947887	2961222	10.666702270507812
830756	2679651	10.928407669067383
947467	2584124	10.996620178222656
940638	4728590	11.058043479919434
1062824	3499310	10.604094505310059
1048661	2348052	10.441003799438477
72342	5381684	11.300346374511719
228160	5424963	10.772050857543945
762560	4633273	10.0155029296875
1040745	4183032	10.090187072753906
63263	6026370	11.132400512695312
585363	667893	10.513635635375977
1059756	2350694	10.991294860839844
939931	2642277	10.99492073059082
195725	3951416	10.47591781616211
522602	1142807	11.070014953613281
573211	6780329	10.805020332336426
953292	4225301	10.880184173583984
1046995	3554325	10.669805526733398
941018	3433375	11.321121215820312
406492	6205986	11.019639015197754
239750	1940942	10.544408798217773
701234	2030560	10.35403823852539
865414	4036741	10.700366973876953
1030882	2991411	10.675457954406738
33843	5775758	11.078189849853516
949674	4817899	11.05778980255127
1071548	4189507	10.920791625976562
958263	5438740	10.514482498168945
437694	3154187	11.116470336914062
651336	4578546	11.139433860778809
444481	5932013	10.65878963470459
160845	6593445	10.59695816040039
831870	5197055	10.824023246765137
229017	3267488	11.087601661682129
247836	784315	10.942841529846191
534028	6733999	11.096572875976562
864964	3722063	10.630533218383789
925467	5440644	10.342029571533203
1053744	2372030	10.75969123840332
65983	5673768	10.57280445098877
461570	2333580	11.110350608825684
1053269	5036169	10.350275039672852
944235	4462709	10.905959129333496
402668	6820188	10.591155052185059
651066	784900	10.901093482971191
519337	2193756	9.990058898925781
434349	6761980	11.348764419555664
1138564	2677505	10.805733680725098
508255	689563	11.12502670288086
1137393	2790285	10.88485336303711
1036599	3499985	10.747444152832031
670523	1539492	10.885716438293457
906271	4198383	10.726275444030762
1035091	3430841	10.642842292785645
547716	6718665	11.358843803405762
143671	1382311	10.550159454345703
601288	310708	10.900328636169434
408410	2789698	10.495540618896484
778381	4608855	10.059826850891113
809343	3335958	10.786304473876953
310197	1849005	11.584317207336426
1036270	4491071	10.150919914245605
266374	6631638	10.4019775390625
468358	4889249	10.302816390991211
949485	3101959	10.47724437713623
1139202	2615113	10.640411376953125
762244	3648063	11.264790534973145
641020	6665855	10.804423332214355
835899	2939665	10.262053489685059
83202	4811782	10.502740859985352
969011	3785053	10.336196899414062
959306	4239153	10.9775390625
77810	5458218	10.803252220153809
1033423	2903684	10.858306884765625
820324	5075403	11.54000473022461
855089	3449502	10.894624710083008
140580	2927635	10.604780197143555
651340	6786410	10.787111282348633
1032630	4287599	10.655546188354492
285117	15556	10.70824909210205
479471	2144613	10.825362205505371
239287	6013092	11.351911544799805
18191	3260522	11.262894630432129
306888	1952687	11.134666442871094
679595	136117	10.861190795898438
1175630	6986848	10.83306884765625
586884	164113	11.342254638671875
392836	5131981	10.60955810546875
186300	668726	10.497868537902832
1037185	3963431	10.85440731048584
1058042	4065062	11.015913009643555
1042783	2876691	10.721576690673828
1174200	4773045	10.750465393066406
228892	6620431	10.415660858154297
508853	6755807	10.82840347290039
125568	895008	10.884613037109375
590331	1865757	10.760915756225586
257452	6717449	10.311034202575684
434918	3353012	10.42233657836914
757311	3663671	11.172290802001953
48298	2176603	11.150147438049316
651358	7983830	10.459282875061035
179974	1879177	10.459282875061035
642186	3281355	10.806581497192383
506973	4762638	11.220463752746582
944599	5224690	10.479083061218262
255429	5767794	11.526771545410156
695836	885679	10.85232925415039
469986	103287	11.067521095275879
1053121	5235448	10.62883186340332
880694	4820698	10.73429012298584
1054394	2710063	10.708043098449707
947095	3218772	11.421133041381836
894436	2492241	9.573110580444336
65317	6527170	10.768924713134766
669518	270877	10.901884078979492
253388	496437	10.795907974243164
136050	6396682	11.180788040161133
871777	3471663	10.566606521606445
424742	136893	10.663125038146973
550849	1221157	10.062470436096191
58179	5978231	10.610620498657227
853304	3150596	11.046783447265625
957099	5280738	10.026975631713867
162761	5628342	10.829265594482422
588170	3978304	10.800418853759766
114898	4522218	10.706438064575195
686513	1805637	11.229530334472656
1035761	5329480	10.667767524719238
299661	4750567	11.324079513549805
417267	567823	11.189911842346191
1038154	4588292	10.547025680541992
914785	2643670	10.647165298461914
1175056	7039236	10.545225143432617
414290	4789513	11.153548240661621
549757	1826754	11.272308349609375
1143316	2215336	10.663142204284668
834309	3342341	10.712346076965332
937517	2321825	10.585947036743164
1027408	4521701	10.362640380859375
887177	3387533	10.698502540588379
449660	1271186	11.110742568969727
974617	2983122	10.74746036529541
336002	6202661	10.696440696716309
335756	6415919	11.45623779296875
154848	1985438	11.365227699279785
21602	6312005	10.856396675109863
1031447	4039592	10.551027297973633
882467	3961668	11.061009407043457
1053857	27531	10.634130477905273
23941	2133953	10.542352676391602
1003467	3197712	11.144735336303711
814803	5304879	10.466788291931152
529131	5279577	10.882926940917969
1162643	339790	10.412748336791992
1035495	4172671	10.676178932189941
973212	2701888	10.734796524047852
72644	5798628	10.692459106445312
1185774	6872347	10.653738021850586
1040453	3187498	10.7522611618042
388739	6520958	10.92928409576416
28285	4871903	10.694595336914062
309879	2818381	11.379255294799805
1039929	2950175	11.205890655517578
623355	177614	10.990754127502441
780678	5126912	11.071643829345703
1173782	8743746	10.785345077514648
823361	4751193	10.727861404418945
299760	709408	10.679801940917969
624380	6691558	11.282285690307617
652176	1303016	11.511431694030762
345254	365760	10.938606262207031
484452	568120	11.065919876098633
899890	4555701	10.768021583557129
312328	1033526	10.986862182617188
238810	2836463	11.252669334411621
643977	4485982	11.412276268005371
651764	4485982	11.412276268005371
1041960	2557881	10.871137619018555
1034233	2327212	11.046104431152344
1163887	201454	11.345216751098633
247929	6601328	11.411908149719238
273018	6471882	10.877120971679688
66775	1328865	10.837316513061523
291904	6468051	11.065104484558105
928906	3539271	11.058392524719238
1138237	2710257	11.52277660369873
288985	818135	11.026387214660645
54095	6631351	11.298245429992676
869574	3431797	11.420693397521973
950445	5951607	11.135223388671875
947099	4115108	10.84070873260498
1039512	5968313	10.296445846557617
517821	190696	10.572464942932129
424458	6983059	10.55909252166748
189622	461930	10.770702362060547
671443	3075873	10.208500862121582
879521	4972091	10.55936050415039
63369	4897148	10.889692306518555
804458	4253905	10.667543411254883
560672	8336201	10.389135360717773
848291	3046277	10.641487121582031
954798	2407430	11.14137077331543
158901	5146140	10.3871431350708
1056296	6087948	10.576242446899414
582053	181783	10.319263458251953
258680	4996210	10.58714771270752
634347	2158012	10.530570030212402
467300	923609	10.90200138092041
819500	4166117	10.43261432647705
449793	1626452	10.800278663635254
471526	970986	11.025418281555176
285683	1610228	10.696839332580566
89411	298193	11.729547500610352
925687	3208823	11.228679656982422
1029739	2622244	10.76382827758789
1053893	4344540	9.986379623413086
882318	4425435	11.1253662109375
764686	3299490	10.324835777282715
1046359	4633592	11.041463851928711
1138516	2682574	10.779152870178223
242324	3962978	10.902045249938965
562823	6934604	10.941843032836914
663799	2092708	11.231781959533691
461198	2128049	11.334041595458984
143671	1382305	10.712074279785156
1047907	2808469	10.636106491088867
1029914	4269520	10.577568054199219
651332	1897950	11.158649444580078
963900	4406243	10.93048095703125
250007	5991365	11.443012237548828
913591	3897140	11.205327987670898
61684	5181842	11.288979530334473
71197	1208204	10.718486785888672
1036229	2840714	10.504863739013672
504319	1231775	10.613128662109375
1048489	2562688	10.961432456970215
821236	4124519	10.33815860748291
530352	379865	11.024694442749023
5240	6845390	11.328149795532227
698155	6537318	10.84011459350586
89170	1278855	10.59378433227539
1005223	4316487	11.215490341186523
928557	5317631	10.666054725646973
869365	3975248	11.327169418334961
551066	6870334	11.492459297180176
650886	6844084	11.449237823486328
1038549	4482297	10.119836807250977
389654	7733352	11.800718307495117
488910	5274878	10.544184684753418
334301	2779803	10.902700424194336
1054942	3175568	10.648454666137695
819013	3377053	10.396856307983398
915304	5161260	10.7335786819458
228979	5727559	10.880348205566406
200536	1866785	10.827503204345703
448320	1866785	10.827503204345703
239428	2384233	11.379671096801758
470616	463036	10.738448143005371
459416	6890086	10.717037200927734
47929	3823404	10.644120216369629
169744	6497673	10.856836318969727
307194	1354067	10.756539344787598
1143473	2199735	10.723785400390625
1066119	4466781	10.660103797912598
309886	4603483	11.7515869140625
1069148	4530541	11.01253890991211
641537	114774	10.528045654296875
917053	5196532	10.703019142150879
1035806	4583084	10.59356689453125
967576	3924298	11.315168380737305
247814	6009993	10.892437934875488
124399	543891	10.870126724243164
879463	2552126	10.793655395507812
946340	3781086	10.940398216247559
62492	1227867	10.781631469726562
160677	3847945	11.349798202514648
944395	4909119	10.966177940368652
166375	5535498	11.679553985595703
163083	6864700	10.39218807220459
1146334	1934607	10.705974578857422
1048770	3072610	10.741935729980469
483177	915981	10.961445808410645
651713	6707105	10.984768867492676
668165	8138390	11.205656051635742
334607	5659063	11.524420738220215
1037378	2650022	10.665051460266113
957345	5224320	11.062440872192383
928509	4959840	11.160417556762695
84799	139389	10.86026668548584
539072	6710416	11.137869834899902
999496	4515858	10.487554550170898
643979	705372	10.708137512207031
752714	2196090	10.143820762634277
508978	5301700	11.240559577941895
227173	5748015	10.742378234863281
143841	489233	11.448649406433105
166754	3209671	11.43687915802002
470063	6071146	11.250821113586426
666888	435806	10.405424118041992
318150	442286	11.019546508789062
1176432	6913651	11.34316349029541
616494	103269	11.050220489501953
508518	1087891	10.811983108520508
1035684	3606974	10.990230560302734
236096	688592	11.712193489074707
341358	5510861	10.263257026672363
461462	805439	11.380620002746582
974454	3517201	10.925687789916992
969647	3517201	10.925687789916992
1046775	3540234	10.953619956970215
967543	3508003	11.869421005249023
762889	2684848	10.516073226928711
915474	2931566	11.57929801940918
1053861	4161115	11.349942207336426
535069	5320421	11.117584228515625
335341	5598764	10.924196243286133
865582	2602859	10.552940368652344
212844	6499377	11.118772506713867
291224	5613003	10.804559707641602
448455	1745933	11.241382598876953
340918	5809123	11.289517402648926
1026323	6223433	10.4476318359375
644498	1628606	11.178352355957031
804261	3227509	10.779104232788086
939102	1694246	10.542924880981445
197405	6344849	11.206635475158691
1164548	134461	10.751898765563965
396402	1488442	11.292024612426758
1081798	4493628	10.987360000610352
86591	2218123	10.961337089538574
447721	1784847	11.34088134765625
985242	6228677	11.356870651245117
144059	120416	11.183613777160645
968795	6131514	10.701021194458008
1007412	4246805	11.212799072265625
1034064	4678543	10.519485473632812
13593	1315319	10.825206756591797
1164337	155217	10.761112213134766
722669	934748	10.164396286010742
1149426	1652818	11.340984344482422
1053394	3003432	10.52886962890625
439241	2110546	11.58671760559082
195037	6488020	11.216409683227539
1041781	5941920	10.335235595703125
18119	6061070	10.974002838134766
1137501	2780030	11.250566482543945
239181	6214869	10.677013397216797
1054427	4692705	11.162466049194336
1047674	3822533	10.891095161437988
225333	6692528	10.624083518981934
386696	2779970	11.51335334777832
18398	2527414	10.425683975219727
430969	191401	11.223006248474121
620522	226545	10.868180274963379
334214	5639847	10.980790138244629
338495	2461247	11.10145378112793
580616	1996146	11.0556640625
836744	3688444	11.406011581420898
432126	7969610	11.304637908935547
1142548	2293782	10.891128540039062
430780	779869	11.307600975036621
212843	6599151	10.936970710754395
456885	1554767	10.502817153930664
762879	5264885	11.264281272888184
285094	262189	10.879435539245605
366439	6604923	11.277448654174805
80029	5042123	11.377737045288086
389041	1729088	10.899996757507324
1053829	4114737	11.042552947998047
445504	575715	10.6358060836792
1038949	3845178	10.808267593383789
907464	3068442	10.701019287109375
445981	6962787	10.542022705078125
83787	6639344	10.904033660888672
1029956	3633897	10.777941703796387
446090	404013	10.912922859191895
300135	5701553	10.329811096191406
886508	2314317	10.602764129638672
448313	216468	10.975133895874023
86927	2783835	10.814956665039062
689656	3894642	10.956108093261719
178511	6484902	10.550085067749023
1184699	6886817	9.865825653076172
880693	3343614	11.536784172058105
621420	1031888	10.599393844604492
1053731	4809996	10.75416374206543
1042552	4298222	10.915046691894531
623747	1869554	11.395052909851074
339822	2295424	10.33981990814209
1046505	4674020	11.54139518737793
321470	6502206	11.23815631866455
700127	4012005	11.045873641967773
916145	4766995	10.581396102905273
902639	4314055	11.24260425567627
955882	3342676	10.90002727508545
458316	2048183	11.254016876220703
704984	6257329	11.436715126037598
581388	1685369	10.924173355102539
949043	2577400	10.92938232421875
364177	4627213	11.00525188446045
160216	5564051	11.286498069763184
413629	328227	11.186893463134766
85905	3910671	10.678520202636719
77871	1530248	10.983011245727539
62857	1314457	10.791723251342773
1034953	3576100	10.345266342163086
1147064	1868688	10.868915557861328
1056274	3455695	10.156877517700195
1055963	2735359	10.882532119750977
1034655	5432961	11.219478607177734
885738	4422871	10.916571617126465
254205	613435	11.446127891540527
334984	6546419	10.726447105407715
593184	750558	11.5113525390625
16386	3972514	11.039073944091797
491685	7179943	11.375268936157227
444268	1350909	10.620372772216797
39513	2774911	11.255816459655762
547	6724694	10.859315872192383
486720	812586	11.438846588134766
449578	1014682	10.666387557983398
425662	641966	11.168365478515625
859279	3393474	11.619428634643555
1137483	2781814	10.387812614440918
992147	5271952	11.461263656616211
360903	6621881	10.541740417480469
1044137	4850265	10.786771774291992
809819	3058420	10.7041597366333
446582	631029	10.68377685546875
831485	5038113	11.048179626464844
482850	2118317	11.341536521911621
227908	3168021	11.823543548583984
446929	5198326	11.097344398498535
287857	3901312	11.856566429138184
179629	6319435	10.913561820983887
911357	6143045	11.309224128723145
1150187	1574632	10.009583473205566
507870	3623053	10.555046081542969
455668	857556	10.905946731567383
845868	4907772	11.403026580810547
306728	26437	11.346363067626953
461448	640750	11.025725364685059
1054750	2566366	10.560845375061035
1176442	6912626	10.208708763122559
97663	507757	10.880197525024414
299871	1898205	10.736507415771484
651236	1569433	11.347922325134277
673003	4643641	10.849210739135742
963076	2972278	10.80321216583252
1002899	3572342	10.540810585021973
517260	6080706	11.019453048706055
1048353	2738719	11.262744903564453
1141538	2389766	10.843815803527832
22832	4334150	10.718939781188965
831694	2488752	10.847160339355469
663582	223273	11.900012016296387
239274	6304312	11.119423866271973
354685	6553825	11.288322448730469
960737	5298903	10.17373275756836
460079	962633	10.614309310913086
205757	5616997	11.259476661682129
533245	1299983	10.874654769897461
306564	115192	11.151371955871582
273885	5730730	11.48262882232666
935637	3568908	11.08746337890625
751000	3487235	10.78748607635498
65316	4882139	11.42380142211914
668433	1096417	11.408146858215332
1154317	1174510	10.746747016906738
1143326	2214301	10.440443992614746
1037470	2388227	11.061830520629883
1056476	2875978	10.894852638244629
1184247	4471601	11.068398475646973
448621	41210	11.157252311706543
444869	1000072	10.477747917175293
215680	2879175	11.14982795715332
164722	1131281	10.934049606323242
461420	6970029	10.803112030029297
927365	4240529	10.736379623413086
667029	1047018	10.903268814086914
964876	2578353	10.854976654052734
408375	319985	10.493207931518555
330449	6168120	11.138230323791504
67138	5349698	10.90355110168457
255569	5198177	10.764142036437988
164441	6527727	10.185226440429688
895078	2780298	11.364500999450684
1042963	3190638	11.119873046875
655578	1528194	11.295202255249023
145058	6240625	10.942730903625488
48122	5989914	10.779544830322266
1072795	1983884	11.527997016906738
482925	5241564	11.60924243927002
326460	3434652	11.629915237426758
830952	3317245	11.315975189208984
196722	5479724	10.95993709564209
227526	6748897	11.735858917236328
499500	683549	11.446328163146973
921723	6106038	10.409902572631836
867224	5417842	10.889121055603027
295055	1390284	11.099626541137695
946956	3908749	11.211560249328613
448608	1551487	10.770828247070312
423197	1148753	11.205739974975586
706876	1197464	10.89505386352539
450514	4538614	10.72115707397461
945162	5969058	10.976665496826172
495678	1505567	11.492467880249023
1037176	2964257	11.00289249420166
341147	390223	11.702857971191406
881944	3877705	9.871944427490234
1035357	3529408	10.941974639892578
333491	897233	11.01585578918457
179736	6300954	11.087850570678711
190649	137745	11.663121223449707
414148	669978	11.380531311035156
339144	5915451	10.892888069152832
1073608	2952442	11.327096939086914
456661	641054	11.056538581848145
945785	1191068	10.707762718200684
461403	5612683	11.042143821716309
529140	243191	10.280014991760254
930973	5355305	10.876888275146484
